Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude,Suspected,ConfnSusp,Notes
Shaanxi,Mainland China,1/30/20 21:30,87.0,,,,,,,
Heilongjiang,Mainland China,1/30/20 21:30,59.0,2.0,,,,,,
Hainan,Mainland China,1/30/20 21:30,50.0,1.0,1.0,,,,,
Liaoning,Mainland China,1/30/20 21:30,45.0,,1.0,,,,,
Shanxi,Mainland China,1/30/20 21:30,39.0,,1.0,,,,,
Tianjin,Mainland China,1/30/20 21:30,32.0,,,,,,,
Gansu,Mainland China,1/30/20 21:30,29.0,,,,,,,
Ningxia,Mainland China,1/30/20 21:30,21.0,,1.0,,,,,
Inner Mongolia,Mainland China,1/30/20 21:30,20.0,,,,,,,
Xinjiang,Mainland China,1/30/20 21:30,17.0,,,,,,,
Guizhou,Mainland China,1/30/20 21:30,15.0,,1.0,,,,,
Jilin,Mainland China,1/30/20 21:30,14.0,,1.0,,,,,
Hong Kong,Hong Kong,1/30/20 21:30,12.0,,,,,,,
Taiwan,Taiwan,1/30/20 21:30,9.0,,,,,,,
Qinghai,Mainland China,1/30/20 21:30,8.0,,,,,,,
Macau,Macau,1/30/20 21:30,7.0,,,,,,,
Tibet,Mainland China,1/30/20 21:30,1.0,,,,,,,
Washington,US,1/30/20 21:30,1.0,,,,,,,
Illinois,US,1/30/20 21:30,2.0,,,,,,,
California,US,1/30/20 21:30,2.0,,,,,,,
Arizona,US,1/30/20 21:30,1.0,,,,,,,
,Japan,1/30/20 21:30,11.0,,1.0,,,,,
,Thailand,1/30/20 21:30,14.0,,5.0,,,,,
,South Korea,1/30/20 21:30,6.0,,,,,,,
,Singapore ,1/30/20 21:30,10.0,,,,,,,
,Vietnam,1/30/20 21:30,2.0,,,,,,,
,France,1/30/20 21:30,5.0,,,,,,,
,Nepal,1/30/20 21:30,1.0,,,,,,,
,Malaysia ,1/30/20 21:30,8.0,,,,,,,
Ontario,Canada,1/30/20 21:30,2.0,,,,,,,
British Columbia,Canada,1/30/20 21:30,1.0,,,,,,,
,Cambodia,1/30/20 21:30,1.0,,,,,,,
,Sri Lanka,1/30/20 21:30,1.0,,,,,,,
New South Wales,Australia,1/30/20 21:30,4.0,,2.0,,,,,
Victoria,Australia,1/30/20 21:30,2.0,,,,,,,
Queensland,Australia,1/30/20 21:30,3.0,,,,,,,
Bavaria,Germany,1/30/20 21:30,4.0,,,,,,,
,Finland,1/30/20 21:30,1.0,,,,,,,
,United Arab Emirates,1/30/20 21:30,4.0,,,,,,,
,Philippines,1/30/20 21:30,1.0,,,,,,,
,India,1/30/20 21:30,1.0,,,,,,,
,Italy,1/30/20 21:30,2.0,,,,,,,
Hubei,Mainland China,2/5/20 16:43,16678.0,479.0,538.0,,,,,
Guangdong,Mainland China,2/5/20 13:23,895.0,0.0,49.0,,,,,
Zhejiang,Mainland China,2/5/20 15:13,895.0,0.0,78.0,,,,,
Henan,Mainland China,2/5/20 15:03,764.0,2.0,47.0,,,,,
Hunan,Mainland China,2/5/20 15:23,661.0,0.0,54.0,,,,,
Jiangxi,Mainland China,2/5/20 1:33,548.0,0.0,27.0,,,,,
Anhui,Mainland China,2/5/20 13:43,530.0,0.0,23.0,,,,,
Chongqing,Mainland China,2/5/20 9:13,376.0,2.0,15.0,,,,,
Jiangsu,Mainland China,2/5/20 12:43,341.0,0.0,23.0,,,,,
Shandong,Mainland China,2/5/20 10:13,307.0,0.0,15.0,,,,,
Sichuan,Mainland China,2/5/20 10:13,301.0,1.0,24.0,,,,,
Beijing,Mainland China,2/5/20 5:43,253.0,1.0,24.0,,,,,
Shanghai,Mainland China,2/5/20 6:23,243.0,1.0,15.0,,,,,
Fujian,Mainland China,2/5/20 12:33,205.0,0.0,11.0,,,,,
Heilongjiang,Mainland China,2/5/20 12:13,190.0,2.0,7.0,,,,,
Shaanxi,Mainland China,2/5/20 8:43,165.0,0.0,6.0,,,,,
Guangxi,Mainland China,2/5/20 12:03,150.0,0.0,13.0,,,,,
Hebei,Mainland China,2/5/20 11:23,135.0,1.0,6.0,,,,,
Yunnan,Mainland China,2/5/20 7:43,124.0,0.0,5.0,,,,,
Hainan,Mainland China,2/5/20 16:43,99.0,1.0,5.0,,,,,
Liaoning,Mainland China,2/5/20 15:23,89.0,0.0,4.0,,,,,
Shanxi,Mainland China,2/5/20 15:23,81.0,0.0,5.0,,,,,
Tianjin,Mainland China,2/5/20 3:43,69.0,1.0,2.0,,,,,
Guizhou,Mainland China,2/5/20 12:33,64.0,1.0,9.0,,,,,
Gansu,Mainland China,2/5/20 16:23,62.0,0.0,6.0,,,,,
Jilin,Mainland China,2/5/20 11:03,54.0,0.0,2.0,,,,,
Inner Mongolia,Mainland China,2/5/20 8:53,42.0,0.0,3.0,,,,,
Ningxia,Mainland China,2/4/20 2:13,34.0,0.0,1.0,,,,,
Xinjiang,Mainland China,2/5/20 2:03,32.0,0.0,0.0,,,,,
,Singapore,2/5/20 16:33,28.0,0.0,0.0,,,,,
,Thailand,2/4/20 15:33,25.0,0.0,5.0,,,,,
,Japan,2/4/20 16:43,22.0,0.0,1.0,,,,,
Hong Kong,Hong Kong,2/5/20 13:13,21.0,1.0,0.0,,,,,
,South Korea,2/5/20 15:33,19.0,0.0,0.0,,,,,
Qinghai,Mainland China,2/5/20 3:13,17.0,0.0,3.0,,,,,
,Germany,2/3/20 20:53,12.0,0.0,0.0,,,,,
,Malaysia,2/5/20 15:43,12.0,0.0,0.0,,,,,
Taiwan,Taiwan,2/4/20 14:53,11.0,0.0,0.0,,,,,
Macau,Macau,2/4/20 4:43,10.0,0.0,0.0,,,,,
,Vietnam,2/3/20 21:43,8.0,0.0,1.0,,,,,
,France,2/1/20 1:52,6.0,0.0,0.0,,,,,
,United Arab Emirates,2/2/20 5:43,5.0,0.0,0.0,,,,,
New South Wales,Australia,2/1/20 18:12,4.0,0.0,2.0,,,,,
Victoria,Australia,2/1/20 18:12,4.0,0.0,0.0,,,,,
Queensland,Australia,2/4/20 16:53,3.0,0.0,0.0,,,,,
,India,2/3/20 21:43,3.0,0.0,0.0,,,,,
South Australia,Australia,2/2/20 22:33,2.0,0.0,0.0,,,,,
"Toronto, ON",Canada,2/4/20 0:13,2.0,0.0,0.0,,,,,
,Italy,1/31/20 8:15,2.0,0.0,0.0,,,,,
,Philippines,2/2/20 3:33,2.0,1.0,0.0,,,,,
,Russia,1/31/20 16:13,2.0,0.0,0.0,,,,,
,UK,2/1/20 1:52,2.0,0.0,0.0,,,,,
"Chicago, IL",US,2/1/20 19:43,2.0,0.0,0.0,,,,,
"San Benito, CA",US,2/3/20 3:53,2.0,0.0,0.0,,,,,
"Santa Clara, CA",US,2/3/20 0:43,2.0,0.0,0.0,,,,,
,Belgium,2/4/20 15:43,1.0,0.0,0.0,,,,,
,Cambodia,1/31/20 8:15,1.0,0.0,0.0,,,,,
British Columbia,Canada,2/1/20 18:12,1.0,0.0,0.0,,,,,
"London, ON",Canada,2/4/20 0:03,1.0,0.0,0.0,,,,,
,Finland,1/31/20 8:15,1.0,0.0,0.0,,,,,
Tibet,Mainland China,2/1/20 1:52,1.0,0.0,0.0,,,,,
,Nepal,1/31/20 8:15,1.0,0.0,0.0,,,,,
,Spain,2/1/20 23:43,1.0,0.0,0.0,,,,,
,Sri Lanka,1/31/20 8:15,1.0,0.0,0.0,,,,,
,Sweden,2/1/20 2:13,1.0,0.0,0.0,,,,,
"Boston, MA",US,2/1/20 19:43,1.0,0.0,0.0,,,,,
"Los Angeles, CA",US,2/1/20 19:53,1.0,0.0,0.0,,,,,
"Orange, CA",US,2/1/20 19:53,1.0,0.0,0.0,,,,,
"Seattle, WA",US,2/1/20 19:43,1.0,0.0,0.0,,,,,
"Tempe, AZ",US,2/1/20 19:43,1.0,0.0,0.0,,,,,
Hubei,Mainland China,1/27/2020 20:30,2714.0,100.0,47.0,,,,,
Zhejiang,Mainland China,1/27/2020 20:30,173.0,,1.0,,,,,
Henan,Mainland China,1/27/2020 20:30,168.0,1.0,,,,,,
Guangdong,Mainland China,1/27/2020 20:30,151.0,,4.0,,,,,
Chongqing,Mainland China,1/27/2020 20:30,132.0,,,,,,,
Anhui,Mainland China,1/27/2020 20:30,106.0,,,,,,,
Hunan,Mainland China,1/27/2020 20:30,100.0,,,,,,,
Sichuan,Mainland China,1/27/2020 20:30,90.0,,,,,,,
Shandong,Mainland China,1/27/2020 20:30,87.0,,,,,,,
Beijing,Mainland China,1/27/2020 20:30,80.0,1.0,2.0,,,,,
Jiangxi,Mainland China,1/27/2020 20:30,72.0,,2.0,,,,,
Jiangsu,Mainland China,1/27/2020 20:30,70.0,,1.0,,,,,
Shanghai,Mainland China,1/27/2020 20:30,66.0,1.0,3.0,,,,,
Fujian,Mainland China,1/27/2020 20:30,59.0,,,,,,,
Guangxi,Mainland China,1/27/2020 20:30,51.0,,,,,,,
Shaanxi,Mainland China,1/27/2020 20:30,35.0,,,,,,,
Hainan,Mainland China,1/27/2020 20:30,33.0,1.0,,,,,,
Hebei,Mainland China,1/27/2020 20:30,33.0,1.0,,,,,,
Heilongjiang,Mainland China,1/27/2020 20:30,30.0,1.0,,,,,,
Liaoning,Mainland China,1/27/2020 20:30,27.0,,,,,,,
Yunnan,Mainland China,1/27/2020 20:30,26.0,,,,,,,
Tianjin,Mainland China,1/27/2020 20:30,23.0,,,,,,,
Shanxi,Mainland China,1/27/2020 20:30,20.0,,,,,,,
Gansu,Mainland China,1/27/2020 20:30,19.0,,,,,,,
Inner Mongolia,Mainland China,1/27/2020 20:30,11.0,,,,,,,
Guizhou,Mainland China,1/27/2020 20:30,9.0,,,,,,,
Hong Kong,Hong Kong,1/27/2020 20:30,8.0,,,,,,,
Ningxia,Mainland China,1/27/2020 20:30,7.0,,,,,,,
Jilin,Mainland China,1/27/2020 20:30,6.0,,,,,,,
Macau,Macau,1/27/2020 20:30,6.0,,,,,,,
Qinghai,Mainland China,1/27/2020 20:30,6.0,,,,,,,
Taiwan,Taiwan,1/27/2020 20:30,5.0,,,,,,,
Xinjiang,Mainland China,1/27/2020 20:30,5.0,,,,,,,
Washington,US,1/27/2020 20:30,1.0,,,,,,,
Illinois,US,1/27/2020 20:30,1.0,,,,,,,
California,US,1/27/2020 20:30,2.0,,,,,,,
Arizona,US,1/27/2020 20:30,1.0,,,,,,,
,Japan,1/27/2020 20:30,4.0,,1.0,,,,,
,Thailand,1/27/2020 20:30,8.0,,2.0,,,,,
,South Korea,1/27/2020 20:30,4.0,,,,,,,
,Singapore ,1/27/2020 20:30,5.0,,,,,,,
,Vietnam,1/27/2020 20:30,2.0,,,,,,,
,France,1/27/2020 20:30,3.0,,,,,,,
,Nepal,1/27/2020 20:30,1.0,,,,,,,
,Malaysia ,1/27/2020 20:30,4.0,,,,,,,
Ontario,Canada,1/27/2020 20:30,1.0,,,,,,,
,Cambodia,1/27/2020 20:30,1.0,,,,,,,
,Sri Lanka,1/27/2020 20:30,1.0,,,,,,,
,Ivory Coast,1/27/2020 20:30,0.0,,,,,,,
New South Wales,Australia,1/27/2020 20:30,4.0,,,,,,,
Victoria,Australia,1/27/2020 20:30,1.0,,,,,,,
Bavaria,Germany,1/27/2020 20:30,1.0,,,,,,,
Hubei,Mainland China,1/24/2020  12pm,549.0,24.0,31.0,,,,549.0,
Guangdong,Mainland China,1/24/2020  12pm,53.0,,2.0,,,,53.0,
Zhejiang,Mainland China,1/24/2020  12pm,43.0,,1.0,,,,43.0,
Beijing,Mainland China,1/24/2020  12pm,36.0,,1.0,,,,36.0,
Chongqing,Mainland China,1/24/2020  12pm,27.0,,,,,13.0,40.0,
Hunan,Mainland China,1/24/2020  12pm,24.0,,,,,,24.0,
Guangxi,Mainland China,1/24/2020  12pm,23.0,,,,,,23.0,
Shanghai,Mainland China,1/24/2020  12pm,20.0,,1.0,,,22.0,42.0,
Jiangxi,Mainland China,1/24/2020  12pm,18.0,,,,,,18.0,
Sichuan,Mainland China,1/24/2020  12pm,15.0,,,,,4.0,19.0,
Shandong,Mainland China,1/24/2020  12pm,15.0,,,,,,15.0,
Anhui,Mainland China,1/24/2020  12pm,15.0,,,,,4.0,19.0,
Fujian,Mainland China,1/24/2020  12pm,10.0,,,,,2.0,12.0,
Henan,Mainland China,1/24/2020  12pm,9.0,,,,,42.0,51.0,
Jiangsu,Mainland China,1/24/2020  12pm,9.0,,,,,,9.0,
Hainan,Mainland China,1/24/2020  12pm,8.0,,,,,32.0,40.0,
Tianjin,Mainland China,1/24/2020  12pm,8.0,,,,,,8.0,
Yunnan,Mainland China,1/24/2020  12pm,5.0,,,,,,5.0,
Shaanxi,Mainland China,1/24/2020  12pm,5.0,,,,,,5.0,
Heilongjiang,Mainland China,1/24/2020  12pm,4.0,1.0,,,,,4.0,
Liaoning,Mainland China,1/24/2020  12pm,4.0,,,,,,4.0,
Guizhou,Mainland China,1/24/2020  12pm,3.0,,,,,,3.0,
Jilin,Mainland China,1/24/2020  12pm,3.0,,,,,,3.0,
Taiwan,Taiwan,1/24/2020  12pm,3.0,,,,,,3.0,
Ningxia,Mainland China,1/24/2020  12pm,2.0,,,,,1.0,3.0,
Hong Kong,Hong Kong,1/24/2020  12pm,2.0,,,,,36.0,38.0,
Macau,Macau,1/24/2020  12pm,2.0,,,,,,2.0,
Hebei,Mainland China,1/24/2020  12pm,2.0,1.0,,,,,2.0,
Gansu,Mainland China,1/24/2020  12pm,2.0,,,,,,2.0,
Xinjiang,Mainland China,1/24/2020  12pm,2.0,,,,,,2.0,
Shanxi,Mainland China,1/24/2020  12pm,1.0,,,,,,1.0,
Inner Mongolia,Mainland China,1/24/2020  12pm,1.0,,,,,2.0,3.0,
Qinghai,Mainland China,1/24/2020  12pm,,,,,,1.0,1.0,
Washington,US,1/24/2020  12pm,1.0,,,,,,1.0,
Chicago,US,1/24/2020  12pm,1.0,,,,,,1.0,
,Japan,1/24/2020  12pm,2.0,,,,,,2.0,
,Thailand,1/24/2020  12pm,5.0,,,,,,5.0,
,South Korea,1/24/2020  12pm,2.0,,,,,,2.0,
,Singapore ,1/24/2020  12pm,3.0,,,,,,3.0,
,Vietnam,1/24/2020  12pm,2.0,,,,,,2.0,
,France,1/24/2020  4pm,2.0,,,,,,,
Hubei,Mainland China,1/31/20 14:00,5806.0,204.0,141.0,,,,,
Zhejiang,Mainland China,1/31/20 14:00,538.0,,14.0,,,,,
Guangdong,Mainland China,1/31/20 14:00,436.0,,11.0,,,,,
Henan,Mainland China,1/31/20 14:00,352.0,2.0,3.0,,,,,
Hunan,Mainland China,1/31/20 14:00,332.0,,2.0,,,,,
Jiangxi,Mainland China,1/31/20 14:00,240.0,,7.0,,,,,
Anhui,Mainland China,1/31/20 14:00,237.0,,3.0,,,,,
Chongqing,Mainland China,1/31/20 14:00,211.0,,1.0,,,,,
Shandong,Mainland China,1/31/20 14:00,184.0,,2.0,,,,,
Sichuan,Mainland China,1/31/20 14:00,177.0,1.0,1.0,,,,,
Jiangsu,Mainland China,1/31/20 14:00,168.0,,5.0,,,,,
Beijing,Mainland China,1/31/20 14:00,139.0,1.0,5.0,,,,,
Shanghai,Mainland China,1/31/20 14:00,135.0,1.0,9.0,,,,,
Fujian,Mainland China,1/31/20 14:00,120.0,,,,,,,
Guangxi,Mainland China,1/31/20 14:00,87.0,,2.0,,,,,
Shaanxi,Mainland China,1/31/20 14:00,87.0,,,,,,,
Yunnan,Mainland China,1/31/20 14:00,83.0,,1.0,,,,,
Hebei,Mainland China,1/31/20 14:00,82.0,1.0,,,,,,
Heilongjiang,Mainland China,1/31/20 14:00,59.0,2.0,,,,,,
Hainan,Mainland China,1/31/20 14:00,52.0,1.0,1.0,,,,,
Liaoning,Mainland China,1/31/20 14:00,48.0,,1.0,,,,,
Shanxi,Mainland China,1/31/20 14:00,39.0,,1.0,,,,,
Tianjin,Mainland China,1/31/20 14:00,32.0,,,,,,,
Guizhou,Mainland China,1/31/20 14:00,29.0,,2.0,,,,,
Gansu,Mainland China,1/31/20 14:00,29.0,,,,,,,
Ningxia,Mainland China,1/31/20 14:00,21.0,,,,,,,
Inner Mongolia,Mainland China,1/31/20 14:00,20.0,,1.0,,,,,
Xinjiang,Mainland China,1/31/20 14:00,17.0,,,,,,,
Jilin,Mainland China,1/31/20 14:00,14.0,,1.0,,,,,
Hong Kong,Hong Kong,1/31/20 14:00,12.0,,,,,,,
Taiwan,Taiwan,1/31/20 14:00,10.0,,,,,,,
Qinghai,Mainland China,1/31/20 14:00,8.0,,,,,,,
Macau,Macau,1/31/20 14:00,7.0,,,,,,,
Tibet,Mainland China,1/31/20 14:00,1.0,,,,,,,
,Thailand,1/31/20 14:00,19.0,,5.0,,,,,
,Japan,1/31/20 14:00,15.0,,1.0,,,,,
,Singapore,1/31/20 14:00,13.0,,,,,,,
,South Korea,1/31/20 14:00,11.0,,,,,,,
,Malaysia,1/31/20 14:00,8.0,,,,,,,
,France,1/31/20 14:00,5.0,,,,,,,
Bavaria,Germany,1/31/20 14:00,5.0,,,,,,,
New South Wales,Australia,1/31/20 14:00,4.0,,2.0,,,,,
,United Arab Emirates,1/31/20 14:00,4.0,,,,,,,
Victoria,Australia,1/31/20 14:00,3.0,,,,,,,
Illinois,US,1/31/20 14:00,2.0,,,,,,,
California,US,1/31/20 14:00,2.0,,,,,,,
,Vietnam,1/31/20 14:00,2.0,,,,,,,
Ontario,Canada,1/31/20 14:00,2.0,,,,,,,
Queensland,Australia,1/31/20 14:00,2.0,,,,,,,
,Italy,1/31/20 14:00,2.0,,,,,,,
,UK,1/31/20 14:00,2.0,,,,,,,
,Russia,1/31/20 14:00,2.0,,,,,,,
Washington,US,1/31/20 14:00,1.0,,,,,,,
Arizona,US,1/31/20 14:00,1.0,,,,,,,
,Nepal,1/31/20 14:00,1.0,,,,,,,
British Columbia,Canada,1/31/20 14:00,1.0,,,,,,,
,Cambodia,1/31/20 14:00,1.0,,,,,,,
,Sri Lanka,1/31/20 14:00,1.0,,,,,,,
,Finland,1/31/20 14:00,1.0,,,,,,,
,Philippines,1/31/20 14:00,1.0,,,,,,,
,India,1/31/20 14:00,1.0,,,,,,,
,Sweden,1/31/20 14:00,1.0,,,,,,,
Hubei,Mainland China,1/25/2020  10pm,1052.0,52.0,42.0,,,,1052.0,
Zhejiang,Mainland China,1/25/2020  10pm,104.0,,1.0,,,,104.0,
Guangdong,Mainland China,1/25/2020  12pm,98.0,,2.0,,,,98.0,
Henan,Mainland China,1/25/2020  12pm,83.0,1.0,,,,3.0,86.0,
Chongqing,Mainland China,1/25/2020  12pm,75.0,,,,,,75.0,
Hunan,Mainland China,1/25/2020  12pm,69.0,,,,,,69.0,
Anhui,Mainland China,1/25/2020  12pm,60.0,,,,,4.0,64.0,
Beijing,Mainland China,1/25/2020  12pm,51.0,,2.0,,,,51.0,
Sichuan,Mainland China,1/25/2020  12pm,44.0,,,,,4.0,48.0,
Shanghai,Mainland China,1/25/2020  12pm,40.0,1.0,1.0,,,72.0,112.0,
Shandong,Mainland China,1/25/2020  12pm,39.0,,,,,,39.0,
Jiangxi,Mainland China,1/25/2020  12pm,36.0,,,,,,36.0,
Guangxi,Mainland China,1/25/2020  12pm,33.0,,,,,,33.0,
Jiangsu,Mainland China,1/25/2020  12pm,31.0,,1.0,,,,31.0,
Hainan,Mainland China,1/25/2020  12pm,19.0,,,,,,19.0,
Liaoning,Mainland China,1/25/2020  12pm,19.0,,,,,,19.0,
Fujian,Mainland China,1/25/2020  12pm,18.0,,,,,20.0,38.0,
Heilongjiang,Mainland China,1/25/2020  12pm,15.0,1.0,,,,,15.0,
Shaanxi,Mainland China,1/25/2020  12pm,15.0,,,,,,15.0,
Tianjin,Mainland China,1/25/2020  12pm,13.0,,,,,,13.0,
Hebei,Mainland China,1/25/2020  12pm,13.0,1.0,,,,,13.0,
Yunnan,Mainland China,1/25/2020  12pm,11.0,,,,,58.0,69.0,
Shanxi,Mainland China,1/25/2020  12pm,9.0,,,,,,9.0,
Inner Mongolia,Mainland China,1/25/2020  12pm,7.0,,,,,,7.0,
Gansu,Mainland China,1/25/2020  12pm,7.0,,,,,,7.0,
Guizhou,Mainland China,1/25/2020  12pm,5.0,,,,,,5.0,
Hong Kong,Hong Kong,1/25/2020  12pm,5.0,,,,,244.0,249.0,
Ningxia,Mainland China,1/25/2020  12pm,4.0,,,,,1.0,5.0,
Jilin,Mainland China,1/25/2020  12pm,4.0,,,,,,4.0,
Xinjiang,Mainland China,1/25/2020  12pm,4.0,,,,,,4.0,
Taiwan,Taiwan,1/25/2020  12pm,3.0,,,,,,3.0,
Macau,Macau,1/25/2020  12pm,2.0,,,,,,2.0,
Qinghai,Mainland China,1/25/2020  12pm,1.0,,,,,,1.0,
Washington,US,1/25/2020  12pm,1.0,,,,,,1.0,
Illinois,US,1/25/2020  12pm,1.0,,,,,,1.0,
,Japan,1/25/2020  12pm,2.0,,,,,,2.0,
,Thailand,1/25/2020  12pm,7.0,,,,,,7.0,
,South Korea,1/25/2020  12pm,3.0,,,,,,3.0,
,Singapore ,1/25/2020  12pm,3.0,,,,,,3.0,
,Vietnam,1/25/2020  12pm,2.0,,,,,,2.0,
,France,1/25/2020  12pm,3.0,,,,,,3.0,
,Australia,1/25/2020  12pm,4.0,,,,,,4.0,
,Nepal,1/25/2020  12pm,1.0,,,,,,1.0,
,Malaysia ,1/25/2020  12pm,3.0,,,,,,3.0,
Hubei,Mainland China,1/29/20 14:30,3554.0,125.0,88.0,,,,,
Zhejiang,Mainland China,1/29/20 14:30,296.0,,3.0,,,,,
Guangdong,Mainland China,1/29/20 14:30,277.0,,5.0,,,,,
Hunan,Mainland China,1/29/20 14:30,221.0,,,,,,,
Henan,Mainland China,1/29/20 14:30,206.0,2.0,1.0,,,,,
Anhui,Mainland China,1/29/20 14:30,152.0,,2.0,,,,,
Chongqing,Mainland China,1/29/20 14:30,147.0,,1.0,,,,,
Shandong,Mainland China,1/29/20 14:30,130.0,,1.0,,,,,
Beijing,Mainland China,1/29/20 14:30,111.0,1.0,4.0,,,,,
Jiangxi,Mainland China,1/29/20 14:30,109.0,,3.0,,,,,
Sichuan,Mainland China,1/29/20 14:30,108.0,1.0,1.0,,,,,
Jiangsu,Mainland China,1/29/20 14:30,99.0,,1.0,,,,,
Shanghai,Mainland China,1/29/20 14:30,96.0,1.0,5.0,,,,,
Fujian,Mainland China,1/29/20 14:30,84.0,,,,,,,
Guangxi,Mainland China,1/29/20 14:30,58.0,,2.0,,,,,
Shaanxi,Mainland China,1/29/20 14:30,56.0,,,,,,,
Yunnan,Mainland China,1/29/20 14:30,55.0,,,,,,,
Hebei,Mainland China,1/29/20 14:30,48.0,1.0,,,,,,
Hainan,Mainland China,1/29/20 14:30,43.0,1.0,,,,,,
Liaoning,Mainland China,1/29/20 14:30,39.0,,1.0,,,,,
Heilongjiang,Mainland China,1/29/20 14:30,38.0,1.0,,,,,,
Tianjin,Mainland China,1/29/20 14:30,27.0,,,,,,,
Shanxi,Mainland China,1/29/20 14:30,27.0,,1.0,,,,,
Gansu,Mainland China,1/29/20 14:30,24.0,,,,,,,
Inner Mongolia,Mainland China,1/29/20 14:30,16.0,,,,,,,
Xinjiang,Mainland China,1/29/20 14:30,13.0,,,,,,,
Ningxia,Mainland China,1/29/20 14:30,12.0,,,,,,,
Hong Kong,Hong Kong,1/29/20 14:30,10.0,,,,,,,
Guizhou,Mainland China,1/29/20 14:30,9.0,,1.0,,,,,
Jilin,Mainland China,1/29/20 14:30,9.0,,,,,,,
Taiwan,Taiwan,1/29/20 14:30,8.0,,,,,,,
Macau,Macau,1/29/20 14:30,7.0,,,,,,,
Qinghai,Mainland China,1/29/20 14:30,6.0,,,,,,,
Washington,US,1/29/20 14:30,1.0,,,,,,,
Illinois,US,1/29/20 14:30,1.0,,,,,,,
California,US,1/29/20 14:30,2.0,,,,,,,
Arizona,US,1/29/20 14:30,1.0,,,,,,,
,Japan,1/29/20 14:30,7.0,,1.0,,,,,
,Thailand,1/29/20 14:30,14.0,,5.0,,,,,
,South Korea,1/29/20 14:30,4.0,,,,,,,
,Singapore ,1/29/20 14:30,7.0,,,,,,,
,Vietnam,1/29/20 14:30,2.0,,,,,,,
,France,1/29/20 14:30,5.0,,,,,,,
,Nepal,1/29/20 14:30,1.0,,,,,,,
,Malaysia ,1/29/20 14:30,7.0,,,,,,,
Ontario,Canada,1/29/20 14:30,1.0,,,,,,,
British Columbia,Canada,1/29/20 14:30,1.0,,,,,,,
,Cambodia,1/29/20 14:30,1.0,,,,,,,
,Sri Lanka,1/29/20 14:30,1.0,,,,,,,
New South Wales,Australia,1/29/20 14:30,4.0,,,,,,,
Victoria,Australia,1/29/20 14:30,1.0,,,,,,,
Bavaria,Germany,1/29/20 14:30,4.0,,,,,,,
,Finland,1/29/20 14:30,1.0,,,,,,,
,United Arab Emirates,1/29/20 14:30,4.0,,,,,,,
Hubei,Mainland China,2/2/2020 23:43:00,11177.0,350.0,295.0,,,,,
Zhejiang,Mainland China,2/2/2020 18:03:00,661.0,0.0,32.0,,,,,
Guangdong,Mainland China,2/2/2020 18:03:00,632.0,0.0,15.0,,,,,
Henan,Mainland China,2/2/2020 18:03:00,493.0,2.0,10.0,,,,,
Hunan,Mainland China,2/2/2020 18:03:00,463.0,0.0,16.0,,,,,
Anhui,Mainland China,2/2/2020 18:03:00,340.0,0.0,7.0,,,,,
Jiangxi,Mainland China,2/2/2020 18:03:00,333.0,0.0,12.0,,,,,
Chongqing,Mainland China,2/2/2020 23:33:00,300.0,2.0,7.0,,,,,
Jiangsu,Mainland China,2/2/2020 18:03:00,236.0,0.0,7.0,,,,,
Sichuan,Mainland China,2/2/2020 18:03:00,231.0,1.0,11.0,,,,,
Shandong,Mainland China,2/2/2020 18:03:00,230.0,0.0,6.0,,,,,
Shanghai,Mainland China,2/3/2020 0:03:00,193.0,1.0,10.0,,,,,
Beijing,Mainland China,2/2/2020 8:43:00,191.0,1.0,9.0,,,,,
Fujian,Mainland China,2/2/2020 3:43:00,159.0,0.0,0.0,,,,,
Guangxi,Mainland China,2/3/2020 0:13:00,127.0,0.0,2.0,,,,,
Shaanxi,Mainland China,2/2/2020 3:23:00,116.0,0.0,0.0,,,,,
Hebei,Mainland China,2/3/2020 0:23:00,113.0,1.0,3.0,,,,,
Yunnan,Mainland China,2/2/2020 18:03:00,105.0,0.0,3.0,,,,,
Heilongjiang,Mainland China,2/2/2020 3:23:00,95.0,2.0,2.0,,,,,
Liaoning,Mainland China,2/3/2020 0:43:00,70.0,0.0,1.0,,,,,
Shanxi,Mainland China,2/2/2020 18:03:00,66.0,0.0,3.0,,,,,
Hainan,Mainland China,2/2/2020 23:23:00,64.0,1.0,4.0,,,,,
Gansu,Mainland China,2/2/2020 23:43:00,51.0,0.0,3.0,,,,,
Tianjin,Mainland China,2/2/2020 9:43:00,48.0,0.0,1.0,,,,,
Guizhou,Mainland China,2/2/2020 1:03:00,38.0,0.0,2.0,,,,,
Ningxia,Mainland China,2/2/2020 1:43:00,28.0,0.0,0.0,,,,,
Inner Mongolia,Mainland China,2/2/2020 3:43:00,27.0,0.0,1.0,,,,,
Jilin,Mainland China,2/2/2020 2:33:00,23.0,0.0,1.0,,,,,
Xinjiang,Mainland China,2/2/2020 0:43:00,21.0,0.0,0.0,,,,,
,Japan,2/1/2020 18:53:00,20.0,0.0,1.0,,,,,
,Thailand,1/31/2020 10:37:00,19.0,0.0,5.0,,,,,
,Singapore,2/2/2020 1:03:00,18.0,0.0,0.0,,,,,
Hong Kong,Hong Kong,2/2/2020 23:53:00,15.0,0.0,0.0,,,,,
,South Korea,2/2/2020 2:23:00,15.0,0.0,0.0,,,,,
Qinghai,Mainland China,2/2/2020 5:33:00,11.0,0.0,0.0,,,,,
